1,2,3,4,5,6
5,5,7,9,25,100
5,5,7,9,50,75
5,5,7,9,50,100
5,5,7,9,75,100
5,5,7,10,25,50
5,5,7,10,25,75
5,5,7,10,25,100
5,5,7,10,50,75
5,5,7,10,50,100
5,5,7,10,75,100
5,5,7,25,50,75
5,5,7,25,50,100
5,5,7,25,75,100
5,5,7,50,75,100
5,5,8,9,10,25
5,5,8,9,10,50
5,5,8,9,10,75
5,5,8,9,10,100
5,5,8,9,25,50
5,5,8,9,25,75
5,5,8,9,25,100
5,5,8,9,50,75
5,5,8,9,50,100
5,5,8,9,75,100
5,5,8,10,25,50
5,5,8,10,25,75
5,5,8,10,25,100
5,5,8,10,50,75
5,5,8,10,50,100
5,5,8,10,75,100
5,5,8,25,50,75
5,5,8,25,50,100
5,5,8,25,75,100
5,5,8,50,75,100
5,5,9,10,25,50
5,5,9,10,25,75
5,5,9,10,25,100
5,5,9,10,50,75
5,5,9,10,50,100
5,5,9,10,75,100
5,5,9,25,50,75
5,5,9,25,50,100
5,5,9,25,75,100
5,5,9,50,75,100
5,5,10,25,50,75
5,5,10,25,50,100
5,5,10,25,75,100
5,5,10,50,75,100
5,5,25,50,75,100
1,2,3,4,6,6
1,2,3,5,6,6
1,2,3,6,6,7
1,2,3,6,6,8
1,2,3,6,6,9
1,2,3,6,6,10
1,2,3,6,6,25
1,2,3,6,6,50
1,2,3,6,6,75
1,2,3,6,6,100
1,2,4,5,6,6
1,2,4,6,6,7
1,2,4,6,6,8
1,2,4,6,6,9
1,2,4,6,6,10
1,2,4,6,6,25
1,2,4,6,6,50
1,2,4,6,6,75
1,2,4,6,6,100
1,2,5,6,6,7
1,2,5,6,6,8
1,2,5,6,6,9
1,2,5,6,6,10
1,2,5,6,6,25
1,2,5,6,6,50
1,2,5,6,6,75
1,2,5,6,6,100
1,2,6,6,7,8
1,2,6,6,7,9
1,2,6,6,7,10
1,2,6,6,7,25
1,2,6,6,7,50
1,2,6,6,7,75
1,2,6,6,7,100
1,2,6,6,8,9
1,2,6,6,8,10
1,2,6,6,8,25
1,2,6,6,8,50
1,2,6,6,8,75
1,2,6,6,8,100
1,2,6,6,9,10
1,2,6,6,9,25
1,2,6,6,9,50
1,2,6,6,9,75
1,2,6,6,9,100
1,2,6,6,10,25
1,2,6,6,10,50
1,2,6,6,10,75
1,2,6,6,10,100
1,2,6,6,25,50
1,2,6,6,25,75
1,2,6,6,25,100
1,2,6,6,50,75
1,2,6,6,50,100
1,2,6,6,75,100
1,3,4,5,6,6
1,3,4,6,6,7
1,3,4,6,6,8
1,3,4,6,6,9
1,3,4,6,6,10
1,3,4,6,6,25
1,3,4,6,6,50
1,3,4,6,6,75
1,3,4,6,6,100
1,3,5,6,6,7
1,3,5,6,6,8
1,3,5,6,6,9
1,3,5,6,6,10
1,3,5,6,6,25
1,3,5,6,6,50
1,3,5,6,6,75
1,3,5,6,6,100
1,3,6,6,7,8
1,3,6,6,7,9
1,3,6,6,7,10
1,3,6,6,7,25
1,3,6,6,7,50
1,3,6,6,7,75
1,3,6,6,7,100
1,3,6,6,8,9
1,3,6,6,8,10
1,3,6,6,8,25
1,3,6,6,8,50
1,3,6,6,8,75
1,3,6,6,8,100
1,3,6,6,9,10
1,3,6,6,9,25
1,3,6,6,9,50
1,3,6,6,9,75
1,3,6,6,9,100
1,3,6,6,10,25
1,3,6,6,10,50
1,3,6,6,10,75
1,3,6,6,10,100
1,3,6,6,25,50
1,3,6,6,25,75
1,3,6,6,25,100
1,3,6,6,50,75
1,3,6,6,50,100
1,3,6,6,75,100
1,4,5,6,6,7
1,4,5,6,6,8
1,4,5,6,6,9
1,4,5,6,6,10
1,4,5,6,6,25
1,4,5,6,6,50
1,4,5,6,6,75
1,4,5,6,6,100
1,4,6,6,7,8
1,4,6,6,7,9
1,4,6,6,7,10
1,4,6,6,7,25
1,4,6,6,7,50
1,4,6,6,7,75
1,4,6,6,7,100
1,4,6,6,8,9
1,4,6,6,8,10
1,4,6,6,8,25
1,4,6,6,8,50
1,4,6,6,8,75
1,4,6,6,8,100
1,4,6,6,9,10
1,4,6,6,9,25
1,4,6,6,9,50
1,4,6,6,9,75
1,4,6,6,9,100
1,4,6,6,10,25
1,4,6,6,10,50
1,4,6,6,10,75
1,4,6,6,10,100
1,4,6,6,25,50
1,4,6,6,25,75
1,4,6,6,25,100
1,4,6,6,50,75
1,4,6,6,50,100
1,4,6,6,75,100
1,5,6,6,7,8
1,5,6,6,7,9
1,5,6,6,7,10
1,5,6,6,7,25
1,5,6,6,7,50
1,5,6,6,7,75
1,5,6,6,7,100
1,5,6,6,8,9
1,5,6,6,8,10
1,5,6,6,8,25
1,5,6,6,8,50
1,5,6,6,8,75
1,5,6,6,8,100
1,5,6,6,9,10
1,5,6,6,9,25
1,5,6,6,9,50
1,5,6,6,9,75
1,5,6,6,9,100
1,5,6,6,10,25
1,5,6,6,10,50
1,5,6,6,10,75
1,5,6,6,10,100
1,5,6,6,25,50
1,5,6,6,25,75
1,5,6,6,25,100
1,5,6,6,50,75
1,5,6,6,50,100
1,5,6,6,75,100
1,6,6,7,8,9
1,6,6,7,8,10
1,6,6,7,8,25
1,6,6,7,8,50
1,6,6,7,8,75
1,6,6,7,8,100
1,6,6,7,9,10
1,6,6,7,9,25
1,6,6,7,9,50
1,6,6,7,9,75
1,6,6,7,9,100
1,6,6,7,10,25
1,6,6,7,10,50
1,6,6,7,10,75
1,6,6,7,10,100
1,6,6,7,25,50
1,6,6,7,25,75
1,6,6,7,25,100
1,6,6,7,50,75
1,6,6,7,50,100
1,6,6,7,75,100
1,6,6,8,9,10
1,6,6,8,9,25
1,6,6,8,9,50
1,6,6,8,9,75
1,6,6,8,9,100
1,6,6,8,10,25
1,6,6,8,10,50
1,6,6,8,10,75
1,6,6,8,10,100
1,6,6,8,25,50
1,6,6,8,25,75
1,6,6,8,25,100
1,6,6,8,50,75
1,6,6,8,50,100
1,6,6,8,75,100
1,6,6,9,10,25
1,6,6,9,10,50
1,6,6,9,10,75
1,6,6,9,10,100
1,6,6,9,25,50
1,6,6,9,25,75
1,6,6,9,25,100
1,6,6,9,50,75
1,6,6,9,50,100
1,6,6,9,75,100
1,6,6,10,25,50
1,6,6,10,25,75
1,6,6,10,25,100
1,6,6,10,50,75
1,6,6,10,50,100
1,6,6,10,75,100
1,6,6,25,50,75
1,6,6,25,50,100
1,6,6,25,75,100
1,6,6,50,75,100
2,3,4,5,6,6
2,3,4,6,6,7
2,3,4,6,6,8
2,3,4,6,6,9
2,3,4,6,6,10
2,3,4,6,6,25
2,3,4,6,6,50
2,3,4,6,6,75
2,3,4,6,6,100
2,3,5,6,6,7
2,3,5,6,6,8
2,3,5,6,6,9
2,3,5,6,6,10
2,3,5,6,6,25
2,3,5,6,6,50
2,3,5,6,6,75
2,3,5,6,6,100
2,3,6,6,7,8
2,3,6,6,7,9
2,3,6,6,7,10
2,3,6,6,7,25
2,3,6,6,7,50
2,3,6,6,7,75
2,3,6,6,7,100
2,3,6,6,8,9
2,3,6,6,8,10
2,3,6,6,8,25
2,3,6,6,8,50
2,3,6,6,8,75
2,3,6,6,8,100
2,3,6,6,9,10
2,3,6,6,9,25
2,3,6,6,9,50
2,3,6,6,9,75
2,3,6,6,9,100
2,3,6,6,10,25
2,3,6,6,10,50
2,3,6,6,10,75
2,3,6,6,10,100
2,3,6,6,25,50
2,3,6,6,25,75
2,3,6,6,25,100
2,3,6,6,50,75
2,3,6,6,50,100
2,3,6,6,75,100
2,4,5,6,6,7
2,4,5,6,6,8
2,4,5,6,6,9
2,4,5,6,6,10
2,4,5,6,6,25
2,4,5,6,6,50
2,4,5,6,6,75
2,4,5,6,6,100
2,4,6,6,7,8
2,4,6,6,7,9
2,4,6,6,7,10
2,4,6,6,7,25
2,4,6,6,7,50
2,4,6,6,7,75
2,4,6,6,7,100
2,4,6,6,8,9
2,4,6,6,8,10
2,4,6,6,8,25
2,4,6,6,8,50
2,4,6,6,8,75
2,4,6,6,8,100
2,4,6,6,9,10
2,4,6,6,9,25
2,4,6,6,9,50
2,4,6,6,9,75
2,4,6,6,9,100
2,4,6,6,10,25
2,4,6,6,10,50
2,4,6,6,10,75
2,4,6,6,10,100
2,4,6,6,25,50
2,4,6,6,25,75
2,4,6,6,25,100
2,4,6,6,50,75
2,4,6,6,50,100
2,4,6,6,75,100
2,5,6,6,7,8
2,5,6,6,7,9
2,5,6,6,7,10
2,5,6,6,7,25
2,5,6,6,7,50
2,5,6,6,7,75
2,5,6,6,7,100
2,5,6,6,8,9
2,5,6,6,8,10
2,5,6,6,8,25
2,5,6,6,8,50
2,5,6,6,8,75
2,5,6,6,8,100
2,5,6,6,9,10
2,5,6,6,9,25
2,5,6,6,9,50
2,5,6,6,9,75
2,5,6,6,9,100
2,5,6,6,10,25
2,5,6,6,10,50
2,5,6,6,10,75
2,5,6,6,10,100
2,5,6,6,25,50
2,5,6,6,25,75
2,5,6,6,25,100
2,5,6,6,50,75
2,5,6,6,50,100
2,5,6,6,75,100
2,6,6,7,8,9
2,6,6,7,8,10
2,6,6,7,8,25
2,6,6,7,8,50
2,6,6,7,8,75
2,6,6,7,8,100
2,6,6,7,9,10
2,6,6,7,9,25
2,6,6,7,9,50
2,6,6,7,9,75
2,6,6,7,9,100
2,6,6,7,10,25
2,6,6,7,10,50
2,6,6,7,10,75
2,6,6,7,10,100
2,6,6,7,25,50
2,6,6,7,25,75
2,6,6,7,25,100
2,6,6,7,50,75
2,6,6,7,50,100
2,6,6,7,75,100
2,6,6,8,9,10
2,6,6,8,9,25
2,6,6,8,9,50
2,6,6,8,9,75
2,6,6,8,9,100
2,6,6,8,10,25
2,6,6,8,10,50
2,6,6,8,10,75
2,6,6,8,10,100
2,6,6,8,25,50
2,6,6,8,25,75
2,6,6,8,25,100
2,6,6,8,50,75
2,6,6,8,50,100
2,6,6,8,75,100
2,6,6,9,10,25
2,6,6,9,10,50
2,6,6,9,10,75
2,6,6,9,10,100
2,6,6,9,25,50
2,6,6,9,25,75
2,6,6,9,25,100
2,6,6,9,50,75
2,6,6,9,50,100
2,6,6,9,75,100
2,6,6,10,25,50
2,6,6,10,25,75
2,6,6,10,25,100
2,6,6,10,50,75
2,6,6,10,50,100
2,6,6,10,75,100
2,6,6,25,50,75
2,6,6,25,50,100
2,6,6,25,75,100
2,6,6,50,75,100
3,4,5,6,6,7
3,4,5,6,6,8
3,4,5,6,6,9
3,4,5,6,6,10
3,4,5,6,6,25
3,4,5,6,6,50
3,4,5,6,6,75
3,4,5,6,6,100
3,4,6,6,7,8
3,4,6,6,7,9
3,4,6,6,7,10
3,4,6,6,7,25
3,4,6,6,7,50
3,4,6,6,7,75
3,4,6,6,7,100
3,4,6,6,8,9
3,4,6,6,8,10
3,4,6,6,8,25
3,4,6,6,8,50
3,4,6,6,8,75
3,4,6,6,8,100
3,4,6,6,9,10
3,4,6,6,9,25
3,4,6,6,9,50
3,4,6,6,9,75
3,4,6,6,9,100
3,4,6,6,10,25
3,4,6,6,10,50
3,4,6,6,10,75
3,4,6,6,10,100
3,4,6,6,25,50
3,4,6,6,25,75
3,4,6,6,25,100
3,4,6,6,50,75
3,4,6,6,50,100
3,4,6,6,75,100
3,5,6,6,7,8
3,5,6,6,7,9
3,5,6,6,7,10
3,5,6,6,7,25
3,5,6,6,7,50
3,5,6,6,7,75
3,5,6,6,7,100
3,5,6,6,8,9
3,5,6,6,8,10
3,5,6,6,8,25
3,5,6,6,8,50
3,5,6,6,8,75
3,5,6,6,8,100
3,5,6,6,9,10
3,5,6,6,9,25
3,5,6,6,9,50
3,5,6,6,9,75
3,5,6,6,9,100
3,5,6,6,10,25
3,5,6,6,10,50
3,5,6,6,10,75
3,5,6,6,10,100
3,5,6,6,25,50
3,5,6,6,25,75
3,5,6,6,25,100
3,5,6,6,50,75
3,5,6,6,50,100
3,5,6,6,75,100
3,6,6,7,8,9
3,6,6,7,8,10
3,6,6,7,8,25
3,6,6,7,8,50
3,6,6,7,8,75
3,6,6,7,8,100
3,6,6,7,9,10
3,6,6,7,9,25
3,6,6,7,9,50
3,6,6,7,9,75
3,6,6,7,9,100
3,6,6,7,10,25
3,6,6,7,10,50
3,6,6,7,10,75
3,6,6,7,10,100
3,6,6,7,25,50
3,6,6,7,25,75
3,6,6,7,25,100
3,6,6,7,50,75
3,6,6,7,50,100
3,6,6,7,75,100
3,6,6,8,9,10
3,6,6,8,9,25
3,6,6,8,9,50
3,6,6,8,9,75
3,6,6,8,9,100
3,6,6,8,10,25
3,6,6,8,10,50
3,6,6,8,10,75
3,6,6,8,10,100
3,6,6,8,25,50
3,6,6,8,25,75
3,6,6,8,25,100
3,6,6,8,50,75
3,6,6,8,50,100
3,6,6,8,75,100
3,6,6,9,10,25
3,6,6,9,10,50
3,6,6,9,10,75
3,6,6,9,10,100
3,6,6,9,25,50
3,6,6,9,25,75
3,6,6,9,25,100
3,6,6,9,50,75
3,6,6,9,50,100
3,6,6,9,75,100
3,6,6,10,25,50
3,6,6,10,25,75
3,6,6,10,25,100
3,6,6,10,50,75
3,6,6,10,50,100
3,6,6,10,75,100
3,6,6,25,50,75
3,6,6,25,50,100
3,6,6,25,75,100
3,6,6,50,75,100
4,5,6,6,7,8
4,5,6,6,7,9
4,5,6,6,7,10
4,5,6,6,7,25
4,5,6,6,7,50
4,5,6,6,7,75
4,5,6,6,7,100
4,5,6,6,8,9
4,5,6,6,8,10
4,5,6,6,8,25
4,5,6,6,8,50
4,5,6,6,8,75
4,5,6,6,8,100
4,5,6,6,9,10
4,5,6,6,9,25
4,5,6,6,9,50
4,5,6,6,9,75
4,5,6,6,9,100
4,5,6,6,10,25
4,5,6,6,10,50
4,5,6,6,10,75
4,5,6,6,10,100
4,5,6,6,25,50
4,5,6,6,25,75
4,5,6,6,25,100
4,5,6,6,50,75
4,5,6,6,50,100
4,5,6,6,75,100
4,6,6,7,8,9
4,6,6,7,8,10
4,6,6,7,8,25
4,6,6,7,8,50
4,6,6,7,8,75
4,6,6,7,8,100
4,6,6,7,9,10
4,6,6,7,9,25
4,6,6,7,9,50
4,6,6,7,9,75
4,6,6,7,9,100
4,6,6,7,10,25
4,6,6,7,10,50
4,6,6,7,10,75
4,6,6,7,10,100
4,6,6,7,25,50
4,6,6,7,25,75
4,6,6,7,25,100
4,6,6,7,50,75
4,6,6,7,50,100
4,6,6,7,75,100
4,6,6,8,9,10
4,6,6,8,9,25
4,6,6,8,9,50
4,6,6,8,9,75
4,6,6,8,9,100
4,6,6,8,10,25
4,6,6,8,10,50
4,6,6,8,10,75
4,6,6,8,10,100
4,6,6,8,25,50
4,6,6,8,25,75
4,6,6,8,25,100
4,6,6,8,50,75
4,6,6,8,50,100
4,6,6,8,75,100
4,6,6,9,10,25
4,6,6,9,10,50
4,6,6,9,10,75
4,6,6,9,10,100
4,6,6,9,25,50
4,6,6,9,25,75
4,6,6,9,25,100
4,6,6,9,50,75
4,6,6,9,50,100
4,6,6,9,75,100
4,6,6,10,25,50
4,6,6,10,25,75
4,6,6,10,25,100
4,6,6,10,50,75
4,6,6,10,50,100
4,6,6,10,75,100
4,6,6,25,50,75
4,6,6,25,50,100
4,6,6,25,75,100
4,6,6,50,75,100
5,6,6,7,8,9
5,6,6,7,8,10
5,6,6,7,8,25
5,6,6,7,8,50
5,6,6,7,8,75
5,6,6,7,8,100
5,6,6,7,9,10
5,6,6,7,9,25
5,6,6,7,9,50
5,6,6,7,9,75
5,6,6,7,9,100
5,6,6,7,10,25
5,6,6,7,10,50
5,6,6,7,10,75
5,6,6,7,10,100
5,6,6,7,25,50
5,6,6,7,25,75
5,6,6,7,25,100
5,6,6,7,50,75
5,6,6,7,50,100
5,6,6,7,75,100
5,6,6,8,9,10
5,6,6,8,9,25
5,6,6,8,9,50
5,6,6,8,9,75
5,6,6,8,9,100
5,6,6,8,10,25
5,6,6,8,10,50
5,6,6,8,10,75
5,6,6,8,10,100
5,6,6,8,25,50
5,6,6,8,25,75
5,6,6,8,25,100
5,6,6,8,50,75
5,6,6,8,50,100
5,6,6,8,75,100
5,6,6,9,10,25
5,6,6,9,10,50
5,6,6,9,10,75
5,6,6,9,10,100
5,6,6,9,25,50
5,6,6,9,25,75
5,6,6,9,25,100
5,6,6,9,50,75
5,6,6,9,50,100
5,6,6,9,75,100
5,6,6,10,25,50
5,6,6,10,25,75
5,6,6,10,25,100
5,6,6,10,50,75
5,6,6,10,50,100
5,6,6,10,75,100
5,6,6,25,50,75
5,6,6,25,50,100
5,6,6,25,75,100
5,6,6,50,75,100
6,6,7,8,9,10
6,6,7,8,9,25
6,6,7,8,9,50
6,6,7,8,9,75
6,6,7,8,9,100
6,6,7,8,10,25
6,6,7,8,10,50
6,6,7,8,10,75
6,6,7,8,10,100
6,6,7,8,25,50
6,6,7,8,25,75
6,6,7,8,25,100
6,6,7,8,50,75
6,6,7,8,50,100
6,6,7,8,75,100
6,6,7,9,10,25
6,6,7,9,10,50
6,6,7,9,10,75
6,6,7,9,10,100
6,6,7,9,25,50
6,6,7,9,25,75
6,6,7,9,25,100
6,6,7,9,50,75
6,6,7,9,50,100
6,6,7,9,75,100
6,6,7,10,25,50
6,6,7,10,25,75
6,6,7,10,25,100
6,6,7,10,50,75
6,6,7,10,50,100
6,6,7,10,75,100
6,6,7,25,50,75
6,6,7,25,50,100
6,6,7,25,75,100
6,6,7,50,75,100
6,6,8,9,10,25
6,6,8,9,10,50
6,6,8,9,10,75
6,6,8,9,10,100
6,6,8,9,25,50
6,6,8,9,25,75
6,6,8,9,25,100
6,6,8,9,50,75
6,6,8,9,50,100
6,6,8,9,75,100
6,6,8,10,25,50
6,6,8,10,25,75
6,6,8,10,25,100
6,6,8,10,50,75
6,6,8,10,50,100
6,6,8,10,75,100
6,6,8,25,50,75
6,6,8,25,50,100
6,6,8,25,75,100
6,6,8,50,75,100
6,6,9,10,25,50
6,6,9,10,25,75
6,6,9,10,25,100
6,6,9,10,50,75
6,6,9,10,50,100
6,6,9,10,75,100
6,6,9,25,50,75
6,6,9,25,50,100
6,6,9,25,75,100
6,6,9,50,75,100
6,6,10,25,50,75
6,6,10,25,50,100
6,6,10,25,75,100
6,6,10,50,75,100
6,6,25,50,75,100
1,2,3,4,7,7
1,2,3,5,7,7
1,2,3,6,7,7
1,2,3,7,7,8
1,2,3,7,7,9
1,2,3,7,7,10
1,2,3,7,7,25
1,2,3,7,7,50
1,2,3,7,7,75
1,2,3,7,7,100
1,2,4,5,7,7
1,2,4,6,7,7
1,2,4,7,7,8
1,2,4,7,7,9
1,2,4,7,7,10
1,2,4,7,7,25
1,2,4,7,7,50
1,2,4,7,7,75
1,2,4,7,7,100
1,2,5,6,7,7
1,2,5,7,7,8
1,2,5,7,7,9
1,2,5,7,7,10
1,2,5,7,7,25
1,2,5,7,7,50
1,2,5,7,7,75
1,2,5,7,7,100
1,2,6,7,7,8
1,2,6,7,7,9
1,2,6,7,7,10
1,2,6,7,7,25
1,2,6,7,7,50
1,2,6,7,7,75
1,2,6,7,7,100
1,2,7,7,8,9
1,2,7,7,8,10
1,2,7,7,8,25
1,2,7,7,8,50
1,2,7,7,8,75
1,2,7,7,8,100
1,2,7,7,9,10
1,2,7,7,9,25
1,2,7,7,9,50
1,2,7,7,9,75
1,2,7,7,9,100
1,2,7,7,10,25
1,2,7,7,10,50
1,2,7,7,10,75
1,2,7,7,10,100
1,2,7,7,25,50
1,2,7,7,25,75
1,2,7,7,25,100
1,2,7,7,50,75
1,2,7,7,50,100
1,2,7,7,75,100
1,3,4,5,7,7
1,3,4,6,7,7
1,3,4,7,7,8
1,3,4,7,7,9
1,3,4,7,7,10
1,3,4,7,7,25
1,3,4,7,7,50
1,3,4,7,7,75
1,3,4,7,7,100
1,3,5,6,7,7
1,3,5,7,7,8
1,3,5,7,7,9
1,3,5,7,7,10
1,3,5,7,7,25
1,3,5,7,7,50
1,3,5,7,7,75
1,3,5,7,7,100
1,3,6,7,7,8
1,3,6,7,7,9
1,3,6,7,7,10
1,3,6,7,7,25
1,3,6,7,7,50
1,3,6,7,7,75
1,3,6,7,7,100
1,3,7,7,8,9
1,3,7,7,8,10
1,3,7,7,8,25
1,3,7,7,8,50
1,3,7,7,8,75
1,3,7,7,8,100
1,3,7,7,9,10
1,3,7,7,9,25
1,3,7,7,9,50
1,3,7,7,9,75
1,3,7,7,9,100
1,3,7,7,10,25
1,3,7,7,10,50
1,3,7,7,10,75
1,3,7,7,10,100
1,3,7,7,25,50
1,3,7,7,25,75
1,3,7,7,25,100
1,3,7,7,50,75
1,3,7,7,50,100
1,3,7,7,75,100
1,4,5,6,7,7
1,4,5,7,7,8
1,4,5,7,7,9
1,4,5,7,7,10
1,4,5,7,7,25
1,4,5,7,7,50
1,4,5,7,7,75
1,4,5,7,7,100
1,4,6,7,7,8
1,4,6,7,7,9
1,4,6,7,7,10
1,4,6,7,7,25
1,4,6,7,7,50
1,4,6,7,7,75
1,4,6,7,7,100
1,4,7,7,8,9
1,4,7,7,8,10
1,4,7,7,8,25
1,4,7,7,8,50
1,4,7,7,8,75
1,4,7,7,8,100
1,4,7,7,9,10
1,4,7,7,9,25
1,4,7,7,9,50
1,4,7,7,9,75
1,4,7,7,9,100
1,4,7,7,10,25
1,4,7,7,10,50
1,4,7,7,10,75
1,4,7,7,10,100
1,4,7,7,25,50
1,4,7,7,25,75
1,4,7,7,25,100
1,4,7,7,50,75
1,4,7,7,50,100
1,4,7,7,75,100
1,5,6,7,7,8
1,5,6,7,7,9
1,5,6,7,7,10
1,5,6,7,7,25
1,5,6,7,7,50
1,5,6,7,7,75
1,5,6,7,7,100
1,5,7,7,8,9
1,5,7,7,8,10
1,5,7,7,8,25
1,5,7,7,8,50
1,5,7,7,8,75
1,5,7,7,8,100
1,5,7,7,9,10
1,5,7,7,9,25
1,5,7,7,9,50
1,5,7,7,9,75
1,5,7,7,9,100
1,5,7,7,10,25
1,5,7,7,10,50
1,5,7,7,10,75
1,5,7,7,10,100
1,5,7,7,25,50
1,5,7,7,25,75
1,5,7,7,25,100
1,5,7,7,50,75
1,5,7,7,50,100
1,5,7,7,75,100
1,6,7,7,8,9
1,6,7,7,8,10
1,6,7,7,8,25
1,6,7,7,8,50
1,6,7,7,8,75
1,6,7,7,8,100
1,6,7,7,9,10
1,6,7,7,9,25
1,6,7,7,9,50
1,6,7,7,9,75
1,6,7,7,9,100
1,6,7,7,10,25
1,6,7,7,10,50
1,6,7,7,10,75
1,6,7,7,10,100
1,6,7,7,25,50
1,6,7,7,25,75
1,6,7,7,25,100
1,6,7,7,50,75
1,6,7,7,50,100
1,6,7,7,75,100
1,7,7,8,9,10
1,7,7,8,9,25
1,7,7,8,9,50
1,7,7,8,9,75
1,7,7,8,9,100
1,7,7,8,10,25
1,7,7,8,10,50
1,7,7,8,10,75
1,7,7,8,10,100
1,7,7,8,25,50
1,7,7,8,25,75
1,7,7,8,25,100
1,7,7,8,50,75
1,7,7,8,50,100
1,7,7,8,75,100
1,7,7,9,10,25
1,7,7,9,10,50
1,7,7,9,10,75
1,7,7,9,10,100
1,7,7,9,25,50
1,7,7,9,25,75
1,7,7,9,25,100
1,7,7,9,50,75
1,7,7,9,50,100
1,7,7,9,75,100
1,7,7,10,25,50
1,7,7,10,25,75
1,7,7,10,25,100
1,7,7,10,50,75
1,7,7,10,50,100
1,7,7,10,75,100
1,7,7,25,50,75
1,7,7,25,50,100
1,7,7,25,75,100
1,7,7,50,75,100
2,3,4,5,7,7
2,3,4,6,7,7
2,3,4,7,7,8
2,3,4,7,7,9
2,3,4,7,7,10
2,3,4,7,7,25
2,3,4,7,7,50
2,3,4,7,7,75
2,3,4,7,7,100
2,3,5,6,7,7
2,3,5,7,7,8
2,3,5,7,7,9
2,3,5,7,7,10
2,3,5,7,7,25
2,3,5,7,7,50
2,3,5,7,7,75
2,3,5,7,7,100
2,3,6,7,7,8
2,3,6,7,7,9
2,3,6,7,7,10
2,3,6,7,7,25
2,3,6,7,7,50
2,3,6,7,7,75
2,3,6,7,7,100
2,3,7,7,8,9
2,3,7,7,8,10
2,3,7,7,8,25
2,3,7,7,8,50
2,3,7,7,8,75
2,3,7,7,8,100
2,3,7,7,9,10
2,3,7,7,9,25
2,3,7,7,9,50
2,3,7,7,9,75
2,3,7,7,9,100
2,3,7,7,10,25
2,3,7,7,10,50
2,3,7,7,10,75
2,3,7,7,10,100
2,3,7,7,25,50
2,3,7,7,25,75
2,3,7,7,25,100
2,3,7,7,50,75
2,3,7,7,50,100
2,3,7,7,75,100
2,4,5,6,7,7
2,4,5,7,7,8
2,4,5,7,7,9
2,4,5,7,7,10
2,4,5,7,7,25
2,4,5,7,7,50
2,4,5,7,7,75
2,4,5,7,7,100
2,4,6,7,7,8
2,4,6,7,7,9
2,4,6,7,7,10
2,4,6,7,7,25
2,4,6,7,7,50
2,4,6,7,7,75
2,4,6,7,7,100
2,4,7,7,8,9
2,4,7,7,8,10
2,4,7,7,8,25
2,4,7,7,8,50
2,4,7,7,8,75
2,4,7,7,8,100
2,4,7,7,9,10
2,4,7,7,9,25
2,4,7,7,9,50
2,4,7,7,9,75
2,4,7,7,9,100
2,4,7,7,10,25
2,4,7,7,10,50
2,4,7,7,10,75
2,4,7,7,10,100
2,4,7,7,25,50
2,4,7,7,25,75
2,4,7,7,25,100
2,4,7,7,50,75
2,4,7,7,50,100
2,4,7,7,75,100
2,5,6,7,7,8
2,5,6,7,7,9
2,5,6,7,7,10
2,5,6,7,7,25
2,5,6,7,7,50
2,5,6,7,7,75
2,5,6,7,7,100
2,5,7,7,8,9
2,5,7,7,8,10
2,5,7,7,8,25
2,5,7,7,8,50
2,5,7,7,8,75
2,5,7,7,8,100
2,5,7,7,9,10
2,5,7,7,9,25
2,5,7,7,9,50
2,5,7,7,9,75
2,5,7,7,9,100
2,5,7,7,10,25
2,5,7,7,10,50
2,5,7,7,10,75
2,5,7,7,10,100
2,5,7,7,25,50
2,5,7,7,25,75
2,5,7,7,25,100
2,5,7,7,50,75
2,5,7,7,50,100
2,5,7,7,75,100
2,6,7,7,8,9
2,6,7,7,8,10
2,6,7,7,8,25
2,6,7,7,8,50
2,6,7,7,8,75
2,6,7,7,8,100
2,6,7,7,9,10
2,6,7,7,9,25
2,6,7,7,9,50
2,6,7,7,9,75
2,6,7,7,9,100
2,6,7,7,10,25
2,6,7,7,10,50
2,6,7,7,10,75
2,6,7,7,10,100
2,6,7,7,25,50
2,6,7,7,25,75
2,6,7,7,25,100
2,6,7,7,50,75
2,6,7,7,50,100
2,6,7,7,75,100
2,7,7,8,9,10
2,7,7,8,9,25
2,7,7,8,9,50
2,7,7,8,9,75
2,7,7,8,9,100
2,7,7,8,10,25
2,7,7,8,10,50
2,7,7,8,10,75
2,7,7,8,10,100
2,7,7,8,25,50
2,7,7,8,25,75
2,7,7,8,25,100
2,7,7,8,50,75
2,7,7,8,50,100
2,7,7,8,75,100
2,7,7,9,10,25
2,7,7,9,10,50
2,7,7,9,10,75
2,7,7,9,10,100
2,7,7,9,25,50
2,7,7,9,25,75
2,7,7,9,25,100
2,7,7,9,50,75
2,7,7,9,50,100
2,7,7,9,75,100
2,7,7,10,25,50
2,7,7,10,25,75
2,7,7,10,25,100
2,7,7,10,50,75
2,7,7,10,50,100
2,7,7,10,75,100
2,7,7,25,50,75
2,7,7,25,50,100
2,7,7,25,75,100
2,7,7,50,75,100
3,4,5,6,7,7
3,4,5,7,7,8
3,4,5,7,7,9
3,4,5,7,7,10
3,4,5,7,7,25
3,4,5,7,7,50
3,4,5,7,7,75
3,4,5,7,7,100
3,4,6,7,7,8
3,4,6,7,7,9
3,4,6,7,7,10
3,4,6,7,7,25
3,4,6,7,7,50
3,4,6,7,7,75
3,4,6,7,7,100
3,4,7,7,8,9
